File Name,Column Name,Data Type,Non-Null Count,Mean,Median,Standard Deviation,Minimum Value,Maximum Value,Unique Value Count,Most Frequent Value,Missing Value Count,Outlier Count
Custodial_death_others.csv,cd_illnessnatural_death,float64,200,1.09,0.0,2.5503768565748812,0.0,19.0,12,0.0,33,24.0
Custodial_death_others.csv,cd_while_escaping_from_custody,float64,194,0.28350515463917525,0.0,0.6881951181886424,0.0,4.0,5,0.0,39,36.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,states/uts,object,3432,,,,,,39,A & N Islands,0,
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,crime_head,object,3432,,,,,,88,1 - Murder (Section 302 IPC),0,
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,year,int64,3432,2014.0,2014.0,0.0,2014.0,2014.0,1,2014,0,0.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_in_custody_during_inv_stage_at_beginning_of_year_male,int64,3432,681.2980769230769,0.0,8095.571423050654,0.0,311695.0,553,0,0,666.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_in_custody_during_inv_stage_at_beginning_of_year_female,int64,3432,13.303321678321678,0.0,180.97502306860414,0.0,6694.0,112,0,0,488.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_in_custody_during_inv_stage_at_beginning_of_year_total,int64,3432,694.6013986013986,0.0,8265.267582660235,0.0,318389.0,551,0,0,664.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_on_bail_during_inv_stage_at_beginning_of_year_male,int64,3432,1346.152972027972,2.0,16370.230913617777,0.0,639060.0,690,0,0,661.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_on_bail_during_inv_stage_at_beginning_of_year_female,int64,3432,56.47202797202797,0.0,793.4938320322565,0.0,28841.0,178,0,0,727.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_on_bail_during_inv_stage_at_beginning_of_year_total,int64,3432,1402.625,2.0,17135.592572421796,0.0,667901.0,704,0,0,666.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_arrested_during_the_year_male,int64,3432,7383.4055944055945,29.0,95154.33611311253,0.0,3595945.0,1176,0,0,608.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_arrested_during_the_year_female,int64,3432,376.4082167832168,0.0,5376.8452238900745,0.0,194867.0,380,0,0,676.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_arrested_during_the_year_total,int64,3432,7759.813811188811,31.0,100405.02057839971,0.0,3790812.0,1175,0,0,606.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_released_or_freed_before_trial_for_want_of_evidence_male,int64,3432,424.6424825174825,0.0,5641.568468803994,0.0,202792.0,356,0,0,668.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_released_or_freed_before_trial_for_want_of_evidence_fem,int64,3432,15.194055944055943,0.0,233.0244061748451,0.0,7930.0,100,0,0,412.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_released_or_freed_before_trial_for_want_of_evidence_tot,int64,3432,439.83653846153845,0.0,5858.5194065254955,0.0,210722.0,365,0,0,647.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_in_custody_during_inv_stage_at_year_end_male,int64,3432,679.4274475524476,1.0,7865.462535668853,0.0,310438.0,599,0,0,638.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_in_custody_during_inv_stage_at_year_end_female,int64,3432,16.887237762237763,0.0,226.30027109197763,0.0,8532.0,127,0,0,620.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_in_custody_during_inv_stage_at_year_end_total,int64,3432,696.3146853146853,1.0,8082.267179423501,0.0,318970.0,607,0,0,635.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_on_bail_during_inv_stage_at_year_end_male,int64,3432,1799.6660839160838,5.0,21886.25720398773,0.0,856678.0,774,0,0,627.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_on_bail_during_inv_stage_at_year_end_female,int64,3432,89.76223776223776,0.0,1260.062205556901,0.0,45901.0,223,0,0,741.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_on_bail_during_inv_stage_at_year_end_total,int64,3432,1889.4283216783217,5.0,23110.133381624146,0.0,902579.0,791,0,0,628.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_charge_sheeted_male,int64,3432,6507.120629370629,22.0,84598.5880440262,0.0,3176792.0,1129,0,0,601.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_charge_sheeted_female,int64,3432,324.340034965035,0.0,4654.309999141461,0.0,168039.0,373,0,0,670.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_charge_sheeted_total,int64,3432,6831.460664335665,23.0,89141.15218223719,0.0,3344831.0,1124,0,0,596.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_in_custody_during_trial_stage_at_begin_of_year_male,int64,3432,9572.149475524475,0.0,122780.10579641932,0.0,4407730.0,884,0,0,685.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_in_custody_during_trial_stage_at_begin_of_year_female,int64,3432,103.56293706293707,0.0,1475.0081774030623,0.0,53367.0,210,0,0,638.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_in_custody_during_trial_stage_at_begin_of_year_total,int64,3432,9675.712412587412,0.0,124143.57129767686,0.0,4461097.0,879,0,0,680.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_on_bail_during_trial_stage_at_begin_of_year_male,int64,3432,20831.332167832166,29.0,262050.2181000655,0.0,9791916.0,1266,0,0,642.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_on_bail_during_trial_stage_at_begin_of_year_female,int64,3432,726.3312937062936,0.0,10476.694173892198,0.0,370980.0,380,0,0,719.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_on_bail_during_trial_stage_at_begin_of_year_total,int64,3432,21557.66346153846,29.0,272235.5602210381,0.0,10162896.0,1270,0,0,639.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,total_number_of_persons_under_trial_male,int64,3432,36910.60227272727,86.0,463563.992694327,0.0,17376438.0,1491,0,0,634.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,total_number_of_persons_under_trial_female,int64,3432,1154.2342657342658,0.0,16511.541741677585,0.0,592386.0,493,0,0,683.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,total_number_of_persons_under_trial_total,int64,3432,38064.83653846154,87.0,479586.898587002,0.0,17968824.0,1489,0,0,635.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_against_whom_cases_were_compounded_by_courts_male,int64,3432,362.56643356643355,0.0,5276.630999234714,0.0,181541.0,311,0,0,755.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_against_whom_cases_were_compounded_by_courts_female,int64,3432,20.666958041958043,0.0,324.5302586189236,0.0,11018.0,93,0,0,329.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_against_whom_cases_were_compounded_by_courts_total,int64,3432,383.2333916083916,0.0,5594.291836754738,0.0,192559.0,308,0,0,758.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_against_whom_cases_were_withdrawn_male,int64,3432,88.18881118881119,0.0,1283.2437648726839,0.0,43807.0,187,0,0,622.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_against_whom_cases_were_withdrawn_female,int64,3432,3.451923076923077,0.0,50.06940699226588,0.0,1717.0,52,0,0,176.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_against_whom_cases_were_withdrawn_total,int64,3432,91.64073426573427,0.0,1332.1062032587802,0.0,45524.0,185,0,0,628.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_in_custody_during_trial_stage_at_year_end_male,int64,3432,6704.079545454545,3.0,83501.32245077008,0.0,3111469.0,933,0,0,663.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_in_custody_during_trial_stage_at_year_end_female,int64,3432,112.93006993006993,0.0,1619.4780943055391,0.0,58712.0,238,0,0,840.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_in_custody_during_trial_stage_at_year_end_total,int64,3432,6817.009615384615,3.5,85034.09705872697,0.0,3170181.0,933,0,0,663.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_on_bail_during_trial_stage_at_year_end_male,int64,3432,25216.831293706295,42.5,316535.85187763895,0.0,11821054.0,1341,0,0,623.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_on_bail_during_trial_stage_at_year_end_female,int64,3432,847.3391608391609,0.0,12129.285685922228,0.0,432580.0,426,0,0,688.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_on_bail_during_trial_stage_at_year_end_total,int64,3432,26064.170454545456,43.5,328294.75940732966,0.0,12253634.0,1354,0,0,623.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_whose_cases_trials_were_completed_during_the_year_male,int64,3432,4538.936188811189,7.0,59655.87322445999,0.0,2218567.0,970,0,0,629.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_whose_cases_trials_were_completed_during_the_year_female,int64,3432,169.84615384615384,0.0,2491.4419865766904,0.0,88359.0,271,0,0,790.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_whose_cases_trials_were_completed_during_the_year_total,int64,3432,4708.782342657342,7.0,62093.16305573837,0.0,2306926.0,958,0,0,616.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_convicted_male,int64,3432,1629.5541958041958,1.0,23222.84919037229,0.0,836976.0,621,0,0,653.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_convicted_female,int64,3432,40.13811188811189,0.0,630.8509976301916,0.0,21406.0,150,0,0,633.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_convicted_total,int64,3432,1669.6923076923076,1.0,23830.632849394628,0.0,858382.0,630,0,0,646.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_acquitted_male,int64,3432,2768.361888111888,4.0,35142.60598970643,0.0,1314014.0,874,0,0,625.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_acquitted_female,int64,3432,122.75174825174825,0.0,1768.8020546095618,0.0,63219.0,248,0,0,718.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_acquitted_total,int64,3432,2891.1136363636365,4.0,36876.250600119965,0.0,1377233.0,887,0,0,624.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_discharged_by_court_male,int64,3432,141.0201048951049,0.0,1844.0586928636394,0.0,67577.0,288,0,0,736.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_discharged_by_court_female,int64,3432,6.956293706293707,0.0,110.6498720452771,0.0,3734.0,69,0,0,274.0
Person_arrested_and_their_disposal_by_police_and_court_IPC_crime_2014.csv,persons_discharged_by_court_total,int64,3432,147.9763986013986,0.0,1949.9771651607327,0.0,71311.0,297,0,0,741.0
Nature_of_complaints_received_by_police.csv,area_name,object,349,,,,,,35,Andaman & Nicobar Islands,0,
Nature_of_complaints_received_by_police.csv,year,int64,349,2005.512893982808,2006.0,2.8703758299906936,2001.0,2010.0,10,2002,0,0.0
Nature_of_complaints_received_by_police.csv,pc1_oral_complaints,float64,335,46236.710447761194,2153.0,147321.1210072171,0.0,1649886.0,289,0.0,14,61.0
Nature_of_complaints_received_by_police.csv,pc2_written_complaints,int64,349,77656.58739255014,23277.0,104968.9833425437,5.0,561217.0,345,46,0,16.0
Nature_of_complaints_received_by_police.csv,pc3_distress_call_over_phoneno_100_etc,float64,292,27371.438356164384,218.5,167254.13943759343,0.0,1936203.0,214,0.0,57,46.0
Nature_of_complaints_received_by_police.csv,pc4_complaints_initiated_sue_motto_by_police,float64,343,93603.31195335276,3241.0,311856.33258812426,0.0,2826204.0,307,0.0,6,52.0
Nature_of_complaints_received_by_police.csv,pc5_total_complaints_sum_of_1_4_above,int64,349,236933.64756446992,49113.0,492493.80666426086,5.0,4865661.0,349,5,0,47.0
Nature_of_complaints_received_by_police.csv,pc6_total_complaints_as_recorded_in_gd,float64,346,189623.3034682081,43169.5,411843.97000601614,0.0,3708041.0,345,49.0,3,47.0
Nature_of_complaints_received_by_police.csv,pc7_ipc_cases_registered,int64,349,55093.57306590258,28794.0,63915.26254996984,31.0,214269.0,344,42,0,0.0
Nature_of_complaints_received_by_police.csv,pc8_sll_cases_registered,int64,349,110021.97134670487,5003.0,285606.0138139006,1.0,2343444.0,332,10,0,76.0
District_wise_crimes_committed_IPC_2013.csv,state/ut,object,823,,,,,,35,Uttar Pradesh,0,
District_wise_crimes_committed_IPC_2013.csv,district,object,823,,,,,,770,ZZ TOTAL,0,
District_wise_crimes_committed_IPC_2013.csv,year,int64,823,2013.0,2013.0,0.0,2013.0,2013.0,1,2013,0,0.0
District_wise_crimes_committed_IPC_2013.csv,murder,int64,823,80.68286755771567,33.0,304.4026383174728,0.0,5047.0,164,0,0,50.0
District_wise_crimes_committed_IPC_2013.csv,attempt_to_murder,int64,823,86.06804374240583,30.0,339.9015318080918,0.0,5259.0,181,0,0,62.0
District_wise_crimes_committed_IPC_2013.csv,culpable_homicide_not_amounting_to_murder,int64,823,8.213851761846902,2.0,49.28207654143548,0.0,1268.0,55,0,0,80.0
District_wise_crimes_committed_IPC_2013.csv,rape,int64,823,81.91251518833536,32.0,295.11353685720144,0.0,4335.0,172,0,0,55.0
District_wise_crimes_committed_IPC_2013.csv,custodial_rape,int64,823,0.002430133657351154,0.0,0.04926639108328779,0.0,1.0,2,0,0,2.0
District_wise_crimes_committed_IPC_2013.csv,other_rape,int64,823,81.910085054678,32.0,295.1098837500629,0.0,4335.0,172,0,0,55.0
District_wise_crimes_committed_IPC_2013.csv,kidnapping_&_abduction,int64,823,159.07897934386392,54.0,622.7572997072106,0.0,11183.0,255,0,0,74.0
District_wise_crimes_committed_IPC_2013.csv,kidnapping_and_abduction_of_women_and_girls,int64,823,126.07776427703524,41.0,505.5839280481452,0.0,9737.0,228,0,0,62.0
District_wise_crimes_committed_IPC_2013.csv,kidnapping_and_abduction_of_others,int64,823,33.00121506682868,8.0,137.9468628910791,0.0,2685.0,112,0,0,85.0
District_wise_crimes_committed_IPC_2013.csv,dacoity,int64,823,11.030376670716889,3.0,49.81208288841946,0.0,833.0,61,0,0,87.0
District_wise_crimes_committed_IPC_2013.csv,preparation_and_assembly_for_dacoity,int64,823,7.6767922235722965,0.0,49.05550789569358,0.0,1099.0,54,0,0,125.0
District_wise_crimes_committed_IPC_2013.csv,robbery,int64,823,77.5868772782503,18.0,415.921501370195,0.0,9746.0,154,0,0,75.0
District_wise_crimes_committed_IPC_2013.csv,burglary,int64,823,253.70838396111787,86.0,1010.8926411287512,0.0,18328.0,338,0,0,57.0
District_wise_crimes_committed_IPC_2013.csv,theft,int64,823,905.5212636695019,242.0,3557.013074393827,0.0,52670.0,529,0,0,85.0
District_wise_crimes_committed_IPC_2013.csv,auto_theft,int64,823,402.64884568651274,77.0,1680.6850089080865,0.0,24948.0,349,0,0,96.0
District_wise_crimes_committed_IPC_2013.csv,other_theft,int64,823,502.8724179829891,144.0,2025.5062362037052,0.0,34276.0,424,0,0,87.0
District_wise_crimes_committed_IPC_2013.csv,riots,int64,823,175.27582017010937,36.0,781.144316560905,0.0,11931.0,270,0,0,89.0
District_wise_crimes_committed_IPC_2013.csv,criminal_breach_of_trust,int64,823,47.6962332928311,12.0,209.84124476095315,0.0,4114.0,138,0,0,86.0
District_wise_crimes_committed_IPC_2013.csv,cheating,int64,823,260.8262454434994,62.0,1176.7382577249493,0.0,22796.0,321,0,0,78.0
District_wise_crimes_committed_IPC_2013.csv,counterfieting,int64,823,5.708383961117861,1.0,26.331685836942057,0.0,338.0,50,0,0,79.0
District_wise_crimes_committed_IPC_2013.csv,arson,int64,823,22.73876063183475,7.0,82.32020763949802,0.0,1197.0,89,0,0,65.0
District_wise_crimes_committed_IPC_2013.csv,hurt/grevious_hurt,int64,823,813.2904009720535,201.0,3422.97065025381,0.0,60488.0,504,0,0,80.0
District_wise_crimes_committed_IPC_2013.csv,dowry_deaths,int64,823,19.64277035236938,5.0,102.578893586095,0.0,2335.0,79,0,0,61.0
District_wise_crimes_committed_IPC_2013.csv,assault_on_women_with_intent_to_outrage_her_modesty,int64,823,171.9052247873633,56.0,664.2464572507969,0.0,8252.0,282,0,0,56.0
District_wise_crimes_committed_IPC_2013.csv,insult_to_modesty_of_women,int64,823,30.59295261239368,1.0,201.59440091601496,0.0,4702.0,106,0,0,113.0
District_wise_crimes_committed_IPC_2013.csv,cruelty_by_husband_or_his_relatives,int64,823,288.8602673147023,70.0,1202.155473370307,0.0,18116.0,350,0,0,75.0
District_wise_crimes_committed_IPC_2013.csv,importation_of_girls_from_foreign_countries,int64,823,0.07533414337788578,0.0,0.631039465250677,0.0,9.0,7,0,0,20.0
District_wise_crimes_committed_IPC_2013.csv,causing_death_by_negligence,int64,823,271.00121506682865,101.0,1121.1770150271932,0.0,14944.0,358,0,0,49.0
District_wise_crimes_committed_IPC_2013.csv,other_ipc_crimes,int64,823,2655.224787363305,836.0,10225.227019497444,0.0,127850.0,690,0,0,59.0
District_wise_crimes_committed_IPC_2013.csv,total_ipc_crimes,int64,823,6434.318347509113,2443.0,23007.92129722311,0.0,234385.0,768,15,0,52.0
Use_of_fire_arms_in_murder_cases.csv,area_name,object,284,,,,,,33,Andhra Pradesh,0,
Use_of_fire_arms_in_murder_cases.csv,year,int64,284,2005.4929577464789,2005.0,2.868733555111462,2001.0,2010.0,10,2003,0,0.0
Use_of_fire_arms_in_murder_cases.csv,victims_of_murder_by_fire_arms,int64,284,210.8661971830986,43.0,560.4263864984592,0.0,4969.0,147,2,0,30.0
Use_of_fire_arms_in_murder_cases.csv,victims_of_murder_by_licensed_arms,float64,269,21.899628252788105,4.0,56.27067745862259,0.0,437.0,64,0.0,15,43.0
Use_of_fire_arms_in_murder_cases.csv,victims_of_murder_by_un_licensedimprovisedcrudecountry_made_arms_etc,float64,280,192.8357142857143,36.5,515.9056012498037,0.0,4532.0,147,1.0,4,30.0
Juveniles_arrested_Recidivism.csv,area_name,object,350,,,,,,35,Andaman & Nicobar Islands,0,
Juveniles_arrested_Recidivism.csv,year,int64,350,2005.5,2005.5,2.8763933959876518,2001.0,2010.0,10,2001,0,0.0
Juveniles_arrested_Recidivism.csv,sub_group_name,object,350,,,,,,1,4. Recidivism,0,
Juveniles_arrested_Recidivism.csv,recidivism_new_delinquent,int64,350,849.8542857142858,139.5,1515.0011655820942,0.0,7167.0,257,0,0,42.0
Juveniles_arrested_Recidivism.csv,recidivism_old_delinquent,int64,350,97.21714285714286,5.0,266.8774844050313,0.0,3512.0,130,0,0,54.0
Juveniles_arrested_Recidivism.csv,recidivism_total,int64,350,947.0714285714286,145.0,1684.668449788944,0.0,8536.0,256,0,0,45.0
Cases_under_crime_against_women.csv,area_name,object,2765,,,,,,35,Andaman & Nicobar Islands,0,
Cases_under_crime_against_women.csv,year,int64,2765,2005.4683544303798,2005.0,2.8770312155568742,2001.0,2010.0,10,2001,0,0.0
Cases_under_crime_against_women.csv,group_name,object,2765,,,,,,8,Cruelty by Husband and Relatives,0,
Cases_under_crime_against_women.csv,sub_group_name,object,2765,,,,,,8,01. Rape,0,
Cases_under_crime_against_women.csv,cases_acquitted_or_discharged,int64,2765,432.1392405063291,26.0,1053.2223058499815,0.0,11606.0,877,0,0,330.0
Cases_under_crime_against_women.csv,cases_charge_sheets_were_not_laid_but_final_report_submitted,int64,2765,68.47884267631103,5.0,226.4665407317806,0.0,3746.0,379,0,0,431.0
Cases_under_crime_against_women.csv,cases_chargesheeted,int64,2765,912.9515370705244,74.0,2318.9876491473506,0.0,23851.0,1103,0,0,367.0
Cases_under_crime_against_women.csv,cases_compounded_or_withdrawn,int64,2765,91.88933092224231,0.0,379.3795663068026,0.0,5167.0,361,0,0,512.0
Cases_under_crime_against_women.csv,cases_convicted,int64,2765,186.44810126582277,13.0,639.6898363732505,0.0,10307.0,542,0,0,367.0
Cases_under_crime_against_women.csv,cases_declared_false_on_account_of_mistake_of_fact_or_of_law,int64,2765,104.22314647377938,1.0,423.3115260528928,0.0,7358.0,415,0,0,455.0
Cases_under_crime_against_women.csv,cases_investigated_chargesheets+fr_submitted,int64,2765,981.4303797468355,89.0,2454.156714661619,0.0,25353.0,1121,0,0,361.0
Cases_under_crime_against_women.csv,cases_not_investigated_or_in_which_investigation_was_refused,int64,2765,1.8933092224231465,0.0,8.904248774871244,0.0,119.0,67,0,0,462.0
Cases_under_crime_against_women.csv,cases_pending_investigation_at_year_end,int64,2765,379.49403254972873,31.0,1133.2155472539969,0.0,17892.0,768,0,0,402.0
Cases_under_crime_against_women.csv,cases_pending_investigation_from_previous_year,int64,2765,346.14177215189875,29.0,1022.9189782401608,0.0,16529.0,739,0,0,408.0
Cases_under_crime_against_women.csv,cases_pending_trial_at_year_end,int64,2765,3460.5884267631104,254.0,9766.712108416716,0.0,114591.0,1448,0,0,380.0
Cases_under_crime_against_women.csv,cases_pending_trial_from_the_previous_year,int64,2765,3258.840144665461,236.0,9161.620176440438,0.0,110593.0,1426,0,0,401.0
Cases_under_crime_against_women.csv,cases_reported,int64,2765,1121.3960216998191,102.0,2770.338758389662,0.0,27244.0,1166,0,0,375.0
Cases_under_crime_against_women.csv,cases_sent_for_trial,int64,2765,912.9515370705244,74.0,2318.9876491473506,0.0,23851.0,1103,0,0,367.0
Cases_under_crime_against_women.csv,cases_trials_completed,int64,2765,618.587341772152,52.0,1555.6609960542014,0.0,17283.0,980,0,0,386.0
Cases_under_crime_against_women.csv,cases_withdrawn_by_the_govt,int64,2765,0.7265822784810126,0.0,10.865099935115417,0.0,306.0,25,0,0,101.0
Cases_under_crime_against_women.csv,cases_withdrawn_by_the_govt_during_investigation,int64,2765,0.4969258589511754,0.0,5.155302437638041,0.0,153.0,35,0,0,109.0
Cases_under_crime_against_women.csv,total_cases_for_trial,int64,2765,4171.065099457504,318.0,11244.076720930925,0.0,125253.0,1507,0,0,382.0
Custodial_death_person_remanded.csv,area_name,object,211,,,,,,32,Andhra Pradesh,0,
Custodial_death_person_remanded.csv,year,int64,211,2005.431279620853,2005.0,2.8566993562354503,2001.0,2010.0,10,2005,0,0.0
Custodial_death_person_remanded.csv,group_name,object,211,,,,,,1,Persons Remand to Police Custody by Court,0,
Custodial_death_person_remanded.csv,sub_group_name,object,211,,,,,,1,1. Deaths in Custody/Lockup of Persons Remanded to Police Custody by Court,0,
Custodial_death_person_remanded.csv,cd_deaths_reported,float64,210,1.8571428571428572,0.0,4.12815880835007,0.0,42.0,15,0.0,1,19.0
Custodial_death_person_remanded.csv,cd_no_of_autopsy_conducted,float64,202,1.6485148514851484,0.0,4.127353575186422,0.0,42.0,15,0.0,9,38.0
Custodial_death_person_remanded.csv,cd_no_of_cases_registered_in_connection_with_deaths,float64,195,1.1282051282051282,0.0,3.762124640861278,0.0,42.0,14,0.0,16,18.0
Custodial_death_person_remanded.csv,cd_no_of_judicial_enquiry_orderedconducted,float64,186,0.1774193548387097,0.0,0.6622858094970808,0.0,7.0,5,0.0,25,22.0
Custodial_death_person_remanded.csv,cd_no_of_magisterial_enquiry_orderedconducted,float64,205,0.9463414634146341,0.0,1.8101155798022808,0.0,11.0,10,0.0,6,26.0
Custodial_death_person_remanded.csv,cd_no_of_policemen_charge_sheeted,float64,185,0.15675675675675677,0.0,0.582601241687239,0.0,4.0,5,0.0,26,17.0
Custodial_death_person_remanded.csv,cd_no_of_policemen_convicted,float64,182,0.016483516483516484,0.0,0.1653816856146333,0.0,2.0,3,0.0,29,2.0
Trial_of_violent_crimes_by_courts.csv,area_name,object,4473,,,,,,35,Andhra Pradesh,0,
Trial_of_violent_crimes_by_courts.csv,year,int64,4473,2005.5092778895596,2006.0,2.861355971933227,2001.0,2010.0,10,2004,0,0.0
Trial_of_violent_crimes_by_courts.csv,group_name,object,4473,,,,,,14,TVC- Total,0,
Trial_of_violent_crimes_by_courts.csv,sub_group_name,object,4473,,,,,,14,12. Total Trials (Sum of 1-11 Above),0,
Trial_of_violent_crimes_by_courts.csv,trial_of_violent_crimes_by_courts_by_confession,float64,3150,14.069206349206349,0.0,80.81469677794654,0.0,2448.0,159,0.0,1323,549.0
Trial_of_violent_crimes_by_courts.csv,trial_of_violent_crimes_by_courts_by_trial,float64,4461,660.3335574983188,90.0,1947.2762967052115,0.0,28292.0,1283,0.0,12,561.0
Trial_of_violent_crimes_by_courts.csv,trial_of_violent_crimes_by_courts_total,float64,4470,668.9185682326622,93.0,1956.9524984798468,0.0,28321.0,1299,0.0,3,560.0
Police_housing.csv,area_name,object,696,,,,,,35,Andaman & Nicobar Islands,0,
Police_housing.csv,year,int64,696,2005.5258620689656,2006.0,2.862190759962586,2001.0,2010.0,10,2002,0,0.0
Police_housing.csv,group_name,object,696,,,,,,2,PH_Officers (DySP & Above),0,
Police_housing.csv,sub_group_name,object,696,,,,,,2,1. For Officers (Dy.SP & Above),0,
Police_housing.csv,ph_houses_provided_by_department,float64,669,837.4454409566517,156.0,1604.0307467797059,0.0,10018.0,333,0.0,27,123.0
Police_housing.csv,ph_houses_provided_on_leaserentgpra,float64,492,559.4512195121952,19.0,1855.4068387635316,0.0,13646.0,179,0.0,204,54.0
Police_housing.csv,ph_sanctioned_strength,int64,696,3161.1508620689656,628.0,5478.676633934722,1.0,33599.0,454,17,0,75.0
Anti_corruprion_cases.csv,area_name,object,346,,,,,,35,Andaman & Nicobar Islands,0,
Anti_corruprion_cases.csv,year,int64,346,2005.5346820809248,2006.0,2.8691683464174442,2001.0,2010.0,10,2002,0,0.0
Anti_corruprion_cases.csv,ac01_no_of_cases_pending_investigation_from_previous_year,float64,346,156.21387283236993,70.0,222.52150635948445,0.0,1210.0,174,0.0,0,17.0
Anti_corruprion_cases.csv,ac02_no_of_cases_registered_during_the_year,float64,346,93.92196531791907,20.5,133.3885562423412,0.0,576.0,149,0.0,0,22.0
Anti_corruprion_cases.csv,ac03_total_no_of_cases_for_investigation_during_the_year,float64,346,250.15028901734104,98.0,340.7851215749782,0.0,1572.0,203,0.0,0,24.0
Anti_corruprion_cases.csv,ac04_no_of_cases_investigated_during_the_year,float64,346,211.17341040462426,59.5,327.5130513844837,0.0,1572.0,198,0.0,0,43.0
Anti_corruprion_cases.csv,ac05_no_of_cases_not_investigatedor_in_which_investigation_was_dropped_due_to_any_reason_during_the_year,float64,346,1.930635838150289,0.0,9.150645064790977,0.0,102.0,21,0.0,0,63.0
Anti_corruprion_cases.csv,ac06_no_of_cases_transferred_to_local_police_during_the_year,float64,346,0.3092485549132948,0.0,1.1394257447927199,0.0,12.0,8,0.0,0,47.0
